review,rating,date,bank,source,sentiment_label,sentiment_score,sentiment_category
Amizing Application 😍,5,2025-01-22,dashen,Google Play,NEGATIVE,0.9905142784118652,negative
Fastest and easy to use,5,2025-01-22,dashen,Google Play,POSITIVE,0.9997114539146423,positive
Ok,5,2025-01-21,dashen,Google Play,POSITIVE,0.9997851252555847,positive
ጥሩ ነው,5,2025-01-21,dashen,Google Play,NEGATIVE,0.7850590348243713,negative
ስም ብቻ 😏,2,2025-01-21,dashen,Google Play,NEGATIVE,0.8337252736091614,negative
Exellent app with exellent banking system and exellent bank ever,5,2025-01-21,dashen,Google Play,NEGATIVE,0.9579959511756897,negative
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,4,2025-01-20,dashen,Google Play,POSITIVE,0.9711757302284241,positive
Needs some improvement,5,2025-01-20,dashen,Google Play,NEGATIVE,0.998008668422699,negative
Amazing,5,2025-01-20,dashen,Google Play,POSITIVE,0.999875545501709,positive
Amazing super app,5,2025-01-19,dashen,Google Play,POSITIVE,0.9998658895492554,positive
I hope it will be better than amole,5,2025-01-18,dashen,Google Play,POSITIVE,0.9969701766967773,positive
Wly Super App ilove it ❤️ 😍 💖 💕,5,2025-01-18,dashen,Google Play,NEGATIVE,0.9463614821434021,negative
Wow,5,2025-01-17,dashen,Google Play,POSITIVE,0.999592125415802,positive
Dashen yichalal. Ewnetem one step a head,5,2025-01-17,dashen,Google Play,NEGATIVE,0.9832625389099121,negative
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,4,2025-01-17,dashen,Google Play,POSITIVE,0.9967933297157288,positive
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",5,2025-01-17,dashen,Google Play,POSITIVE,0.9998805522918701,positive
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,5,2025-01-17,dashen,Google Play,POSITIVE,0.9968047142028809,positive
Pro max,5,2025-01-17,dashen,Google Play,POSITIVE,0.9984601736068726,positive
The most good app and easy,5,2025-01-16,dashen,Google Play,POSITIVE,0.9998631477355957,positive
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",5,2025-01-16,dashen,Google Play,POSITIVE,0.9998682737350464,positive
